FID,Iteration,Latitude,Longitude,State,Lake,Lake ID,Lake Size km2,Number of Lakes in Buffer,Infected?,Infect Reduction Type,HSI,Probability of Infection,Boat Threshold,Initial Boats,Uninfected Boats Arriving,Infected Boats Arriving,Total Boats Arriving,Total Boats Leaving
198,0,37.4334,-113.0532,UT,KOLOB RESERVOIR,0,0.943,0,false,Null,0.9772410142846032,1,100,744.453,40.07889253232432,37.27838736463909,77.3572798969634,744.4529999999994,
133,0,38.5471,-111.7219,UT,FISH LAKE (UT),0,10.447,0,true,Null,0.4921645558144146,1,100,92.1652,587.8636246766815,265.3062980888164,853.1699227654979,92.16519999999988,
64,0,37.946369,-104.858743,CO,BECKWITH RESERVOIR,0,0.221,0,false,Null,0.9479936708649483,1,100,2295.7678,37.463154570588664,0.8836561952104821,38.34681076579915,2295.767799999999,
467,0,31.9085458,-95.2937925,TX,Lake Jacksonville,0,19.2767724554,0,true,Null,1.0E-7,1,100,2098,3999.616045776607,262.9370821296013,4262.553127906208,2098.000000000002,
345,0,40.0263,-107.1242,CO,STILLWATER RESERVOIR,0,0.522,0,false,Null,0.22360679774997907,1,100,117.354366667,121.94252144936877,2.5493168175614755,124.49183826693024,117.35436666699995,
333,0,46.167,-116.737,ID,SOLDIERS MEADOW RESERVOIR,0,0.46,0,false,Null,0.9199999999999999,1,100,584.4852,94.13353123923652,0.926835269990764,95.06036650922728,584.4852000000005,
7,0,40.297417,-110.222844,UT,BIG SANDWASH RESERVOIR,0,1.502,0,false,Null,0.9653496775780266,1,100,119.88535,60.921927989272,13.088619781463601,74.0105477707356,119.88535000000017,
237,0,38.487421,-112.071748,UT,MANNING MEADOWS RESERVOIR,0,0.211,0,false,Null,0.178009831189179,1,100,21.1227,9.236817975638665,5.061525105849566,14.29834308148823,21.122699999999973,
138,0,35.581,-99.212,OK,FOSS LAKE,0,31.363,0,true,Null,0.9708243919473799,0,100,800.1648,1177.940675016827,115.43731204689463,1293.3779870637218,800.164799999999,
166,0,38.2545,-103.70402,CO,HENRY LAKE,0,4.839,0,false,Null,1,1,100,187.9142,611.7000350735025,15.494868519398327,627.1949035929008,187.91420000000033,
66,0,43.912,-118.153,OR,BEULAH RESERVOIR,0,7.255,0,false,Null,0.49216135565483,1,100,297.117533333,304.0880296737163,20.10963081832543,324.19766049204173,297.117533333,
490,0,32.8048,-95.919,TX,Lake Tawakoni,0,9.8488836506,0,true,Null,1.0E-7,1,100,6594,1286.9444760975591,154.77386738371894,1441.718343481278,6594.000000000006,
512,0,33.8534376,-95.5485703,TX,Pat Mayse Lake,0,2.1773320858,0,false,Null,4.4721359549995816E-5,1,100,1971,196.42513100576457,23.253753985774043,219.6788849915386,1971.0000000000034,
494,0,32.783727,-97.690085,TX,Lake Weatherford,0,0.251512349,0,false,Null,0.38078865529319544,1,100,7074,103.64902021836956,31.40926563245769,135.05828585082725,7074.000000000011,
363,0,37.828,-107.8852,CO,TROUT LAKE,0,0.526,0,false,Null,0.9861541461658011,1,100,73.6428666667,25.15290179325371,4.814298920707284,29.967200713960995,73.64286666670007,
17,0,40.371,-105.231,CO,FLATIRON RESERVOIR,0,0.167,0,false,Null,1.3874436925511604E-4,1,100,405.617709091,156.88336256670928,0.542014620394311,157.42537718710358,405.617709091,
152,0,39.3509,-112.6155,UT,GUNNISON BEND RESERVOIR,0,2.007,0,false,Null,0.9681420000000003,1,100,332.7142,73.86083292998612,30.605202639529942,104.46603556951607,332.7142000000001,
528,0,32.7932,-96.9659,TX,Vilbig Lakes,0,4.1251262724,0,true,Null,0.19500000000000006,1,100,28323,6366.989253436198,350.10137736807707,6717.090630804275,28323.00000000001,
281,0,37.1986,-107.8095,CO,PASTORIUS RESERVOIR,0,0.191,0,false,Null,0.46551047249229527,1,100,257.6173,18.286682065897807,1.8493557734364783,20.136037839334286,257.61729999999983,
212,0,40.13619,-105.799953,CO,LAKE GRANBY,0,28.264,0,true,Null,0.5852575074272862,1,100,44.6257777778,4937.082288437887,104.46839977138109,5041.550688209268,44.62577777780003,
304,0,40.180858,-106.574107,CO,RED DIRT RESERVOIR,0,0.734,0,false,Null,0.27690000000000003,1,100,44.6257777778,56.755812147478935,3.116952082312464,59.8727642297914,44.62577777779997,
129,0,40.563479,-107.3834203,CO,ELKHEAD RESERVOIR,0,3.642,0,false,Null,0.6882993534792837,1,100,192.4573,164.31823335824978,16.893416004467493,181.21164936271728,192.45729999999992,
380,0,40.639,-105.172,CO,WATSON LAKE,0,0.155,0,false,Null,0.2942681600173556,1,100,405.617709091,59.93703773997608,0.4809479699947953,60.41798570997087,405.61770909099965,
292,0,40.4183,-103.379,CO,PREWITT RESERVOIR,0,7.64,0,false,Null,1,1,100,2530.6334,693.3443074877152,18.89049392796429,712.2348014156795,2530.6334000000024,
63,0,37.585192,-106.65348,CO,BEAVER CREEK RESERVOIR,0,0.256,0,false,Null,0.2705503649969817,1,100,343.6104,12.969448575056964,1.6194380275930451,14.588886602650009,343.6104000000005,
131,0,40.431391,-101.531878,NE,ENDERS RESERVOIR,0,4.834,0,false,Null,0.9470764224707529,1,100,114.6092,218.15697503276348,9.937449723197306,228.0944247559608,114.60919999999999,
436,0,30.732369,-98.364135,TX,Inks Lake,0,3.4286211978,0,true,Null,0.38078865529319544,1,100,8501,3494.9548897247428,143.90809131140517,3638.862981036148,8500.999999999996,
328,0,38.6891,-105.0529,CO,SKAGUAY RESERVOIR,0,0.441,0,false,Null,0.1767766952966369,1,100,141.53476,240.6740700153609,1.699865957435293,242.3739359727962,141.53476000000006,
284,0,40.7849,-106.8907,CO,PEARL LAKE,0,0.653,0,false,Null,0.24302777619029467,1,100,117.354366667,82.32180978783411,2.6494823703886556,84.97129215822277,117.3543666669999,
239,0,37.606417,-104.8384514,CO,MARTIN LAKE,0,0.001,0,false,Null,0.9582703167687079,1,100,209.1274,98.0346337252498,0.0041034275983675055,98.03873715284817,209.12740000000005,
331,0,42.742,-114.847,ID,SNAKE RIVER,0,280,0,true,Null,0.9591663046625438,1,100,162.6466,6503.720704057617,1287.3417885155416,7791.062492573158,162.64659999999986,
373,0,40.213,-111.811,UT,UTAH LAKE,0,368.901,0,true,Null,0.9721111047611789,1,100,13016.5064,10694.43296396649,3839.7036453853725,14534.136609351863,13016.506400000002,
157,0,40.380483,-100.216613,NE,HARRY STRUNK LAKE,0,6.987,0,false,Null,0.9594187693598661,1,100,41.2137,387.3212408536477,13.533046686376826,400.85428754002453,41.2137,
481,0,32.6467959,-98.2686583,TX,Lake Palo Pinto,0,7.863251323,0,true,Null,0.41231056256176596,1,100,1907,1055.3580637137463,153.75691764257283,1209.1149813563193,1906.9999999999984,
37,0,37.798741,-107.090647,CO,SANTA MARIA RES,0,2.167,0,false,Null,2.8062430400804556E-4,1,100,11.4392,105.62610204887741,15.194670993822939,120.82077304270035,11.439200000000008,
245,0,41.02306,-110.58513,WY,MEEKS CABIN RESERVOIR,0,2.286,0,false,Null,0.28195744359743363,1,100,285.8533,95.28974756386734,15.988812604076479,111.27856016794382,285.8533,
218,0,37.22688,-107.907497,CO,LAKE NIGHTHORSE,0,6.029,0,false,Null,0.9746794344808962,1,100,257.6173,385.3041679991466,60.45390809191706,445.7580760910637,257.61729999999983,
72,0,43.425,-108.179,WY,BIGHORN RIVER,0,4.47,0,false,Null,0.9848857801796104,1,100,83.3143,467.347771902167,13.135605061476662,480.48337696364365,83.31430000000002,
401,0,29.251783,-98.067788,TX,Canyon Lake,0,4.583675979,0,true,Null,1.3038404810405296E-4,0,100,8085,2641.230643030228,52.457840314444404,2693.688483344672,8085.000000000002,
231,0,40.773,-109.767,UT,LONG PARK RESERVOIR,0,0.173,0,false,Null,2.770379035439013E-4,1,100,31.0234,8.24683925312529,1.183190370270841,9.43002962339613,31.02339999999997,
449,0,31.823538,-99.094827,TX,Lake Brownwood,0,0.2723132094,0,false,Null,1.2041594578792296E-4,1,100,2186,15.2269883882815,2.7525882081567006,17.9795765964382,2186.0000000000005,
504,0,31.55535,-96.48552,TX,Moss Lake,0,2.9564740416,0,false,Null,1.3964240043768943E-4,1,100,1829,643.2060624283926,51.75978997583801,694.9658524042305,1829.0000000000007,
360,0,39.05,-107.876,CO,TRICKLE PARK RESERVOIR,0,0.461,0,false,Null,0.13693063937629169,1,100,229.8338,167.8574589104255,3.3191047028940797,171.17656361331956,229.83380000000005,
40,0,40.6629,-115.7543,NV,SOUTH FORK RESERVOIR,0,15.795,0,true,Null,0.9555260331356755,1,100,1338.676,303.47056370712085,127.66030082720309,431.1308645343239,1338.6759999999977,
458,0,33.0069,-94.6987,TX,Lake Daingerfield,0,152.076089756,0,true,Null,1.0E-7,1,100,929,15239.519951575689,972.3640235215368,16211.883975097226,928.9999999999992,
56,0,39.6102,-104.6754,CO,AURORA RESERVOIR,0,0.006,0,false,Null,1,1,100,18024.7583,5.174827498611318,0.019523608346063193,5.194351106957381,18024.758299999994,
482,0,32.3076,-97.4333,TX,Lake Pat Cleburne,0,19.4213667632,0,true,Null,0.41231056256176596,1,100,5919,5555.451606051976,628.4288790102415,6183.880485062218,5918.999999999999,
507,0,31.9543,-96.7551,TX,Navarro Mills Lake,0,0.1757146612,0,false,Null,1.0000000000000005E-4,1,100,1986,26.77626708182902,3.4557898195172103,30.23205690134623,1985.9999999999998,
159,0,47.771,-117.018,ID,HAUSER LAKE,0,2.443,0,false,Null,1.3964240043768943E-4,1,100,798.73128,72.60114977262919,3.733222819477682,76.33437259210687,798.7312800000008,
8,0,40.3872,-105.133,CO,BOEDECKER RESERVOIR,0,1.521,0,false,Null,0.9785192895390463,1,100,405.617709091,1366.3709026431466,4.848359761033343,1371.21926240418,405.61770909099937,
34,0,41.260178,-111.826341,UT,PINEVIEW RESERVOIR,0,10.098,0,false,Null,0.9591663046625438,1,100,10161.2495,613.720656760178,71.65818670695216,685.3788434671302,10161.249500000009,
383,0,40.7911,-105.5728,CO,WEST LAKE,0,0.081,0,false,Null,0.33726843908080073,1,100,405.617709091,147.28302803614258,0.2623100294774428,147.54533806562003,405.6177090909996,
455,0,28.0435748,-97.8646671,TX,Lake Corpus Christi,0,22.1606458286,0,true,Null,0.9591663046625438,1,100,5214,939.9921197200586,222.5628708698309,1162.5549905898895,5213.999999999996,
234,0,43.609,-115.941,ID,LUCKY PEAK LAKE,0,11.175,0,false,Null,0.21937410968480306,1,100,11397.4553667,732.3721610582735,39.22226938098816,771.5944304392616,11397.4553667,
101,0,37.8834,-107.20451,CO,CONTINENTAL RESERVOIR,0,1.514,0,false,Null,0.11180339887498929,1,100,4.97388,73.41313558004548,10.872764900336097,84.28590048038157,4.973879999999992,
227,0,40.942918,-105.996998,CO,LITTLE HOHNHOLZ LAKE NO 2,0,0.08,0,false,Null,1,1,100,405.617709091,258.9270655811998,0.2713393884244731,259.1984049696243,405.61770909100045,
342,0,40.1933,-110.4547,UT,STARVATION RESERVOIR,0,11.098,0,true,Null,0.987420882906575,1,100,119.88535,476.7522824312355,104.40901066260132,581.1612930938369,119.88535000000002,
306,0,38.22373,-107.735401,CO,RIDGWAY RESERVOIR,0,12.955,0,true,Null,0.9974968671630002,1,100,137.3428,669.4728077940796,105.07805819819613,774.5508659922757,137.34279999999967,
327,0,38.216907,-107.530349,CO,SILVER JACK RESERVOIR,0,1.121,0,false,Null,0.6199435458168752,1,100,117.4147,64.85356695557553,8.496644055056901,73.35021101063244,117.41470000000001,
376,0,41.97851,-110.65742,WY,VIVA NAUGHTON RESERVOIR,0,5.623,0,false,Null,1,1,100,250.685,172.21717967982903,29.5262169446909,201.74339662451993,250.6849999999997,
44,0,38.208,-105.452,CO,ADOBE CREEK RESERVOIR,0,1.29,0,false,Null,0.9671409411249222,1,100,122.2112,299.5778995791835,5.671806947422252,305.24970652660573,122.21120000000015,
220,0,33.852,-112.259,AZ,LAKE PLEASANT,0,29.992,0,true,Null,0.895,0,100,17945.607,5817.727195731352,3432.447663727552,9250.174859458904,17945.60699999999,
354,0,33.6672,-111.086,AZ,THEODORE ROOSEVELT LAKE,0,39.557,0,true,Null,0.963068014212911,1,100,1603.0446,9232.280135616687,31638.41897893547,40870.69911455216,1603.0445999999995,
200,0,37.256709,-106.345628,CO,LA JARA RESERVOIR,0,2.916,0,false,Null,2.0818261214616363E-4,1,100,76.2492666667,162.5205817834034,17.52525422220627,180.04583600560966,76.24926666670005,
213,0,34.2966,-114.1394,AZ-CA,LAKE HAVASU,0,17.368,0,true,Null,0.9327379053088815,0,100,56119.412,408.99720718006824,1183.7830130424,1592.7802202224682,56119.41200000003,
183,0,37.3994,-108.2722,CO,JACKSON GULCH RESERVOIR,0,0.902,0,false,Null,0.9549450245956571,1,100,257.6173,40.86112352568827,10.328912162670667,51.19003568835894,257.61730000000006,
493,0,32.3402,-96.823,TX,Lake Waxahachie,0,335.673480019,0,true,Null,0.2828427124746195,1,100,5521,86147.11964766259,8840.555562598141,94987.67521026073,5521.000000000008,
372,0,44.06053,-109.05048,WY,UPPER SUNSHINE RESERVOIR,0,3.996,0,false,Null,0.9601614447581198,1,100,140.7456,81.26369175360912,11.2490680299942,92.51275978360333,140.74560000000005,
391,0,40.032544,-106.209489,CO,WILLIAMS FORK RESERVOIR,0,5.441,0,false,Null,0.4750510498883252,1,100,44.6257777778,623.8637650841067,22.042966325778444,645.9067314098852,44.62577777780001,
471,0,31.34612,-96.35824,TX,Lake Limestone,0,1.618136971,0,false,Null,2.3324236321903448E-4,1,100,2816,283.8867261271713,28.590282522516183,312.4770086496875,2816,
396,0,40.052706,-107.057335,CO,YAMCOLO RESERVOIR,0,0.745,0,false,Null,0.502664152292562,1,100,117.354366667,107.31608280583512,3.569481225652906,110.88556403148803,117.35436666700006,
146,0,42.1365,-104.7472,WY,GRAYROCKS RESERVOIR,0,14.57,0,false,Null,1,1,100,65.76635,810.7073500538539,34.92382354166041,845.6311735955144,65.76635,
35,0,40.58547,-109.44141,UT,RED FLEET RESERVOIR,0,2.026,0,false,Null,0.969819983295869,1,100,415.129533333,116.08189355240627,13.949943644571837,130.0318371969781,415.1295333329998,
351,0,38.71305,-108.039561,CO,SWEITZER LAKE,0,0.539,0,false,Null,0.9695359714832658,1,100,229.8338,37.1324027377882,4.406511667235046,41.53891440502324,229.83379999999968,
335,0,40.700934,-106.456655,CO,SOUTH DELANEY BUTTE LAKE,0,0.613,0,false,Null,1,1,100,8.49252,50.520197057639805,2.3359223131290046,52.85611937076881,8.49252,
462,0,32.442081,-97.794197,TX,Lake Granbury,0,9.9208368214,0,true,Null,0.31622776601683805,1,100,12627,2038.3529745545316,321.6228997053887,2359.97587425992,12627.000000000013,
193,0,40.110185,-108.711222,CO,KENNEY RESERVOIR,0,1.356,0,false,Null,0.9962429422585636,1,100,63.9171333333,57.24304575672227,9.298813281138086,66.54185903786035,63.91713333330002,
486,0,33.0564434,-99.6060858,TX,Lake Stamford,0,6.3306245038,0,false,Null,0.4690415759823429,1,100,256,289.3043229750997,40.393174004508666,329.69749697960833,256,
476,0,33.0921168,-95.0537539,TX,Lake Monticello,0,0.1999958212,0,false,Null,0.203100960115899,1,100,1049,558.0964658259107,1.5502528603285177,559.6467186862393,1049,
291,0,41.5185,-111.7339,UT,PORCUPINE RESERVOIR,0,0.725,0,false,Null,0.9721111047611789,1,100,742.29005,118.46952226630201,4.7095677252382995,123.17908999154031,742.2900499999993,
501,0,31.3566738,-96.8693824,TX,Marlin City Lake System,0,131.860377187,0,true,Null,1.4832396974191324E-4,1,100,297,19199.21023160385,3230.7723735584436,22429.982605162295,297.0000000000002,
468,0,33.7555136,-99.2224413,TX,Lake Kemp,0,4.4396482316,0,false,Null,3.1622776601683794E-4,1,100,206,195.6641227331078,31.319923393339188,226.984046126447,206.00000000000014,
68,0,40.946926,-106.012515,CO,BIG HOHNHOLZ LAKE NO 3,0,0.182,0,false,Null,1,1,100,405.617709091,333.6010681477243,0.6184812387359949,334.21954938646024,405.6177090909998,
80,0,44.3664,-117.219,ID,BROWNLEE RESERVOIR,0,50.904,0,true,Null,0.9511946961584677,1,100,147.5874,1570.3276353784515,139.4938463013005,1709.821481679752,147.58740000000026,
255,0,39.102876,-106.355069,CO,MOUNT ELBERT FOREBAY,0,1.011,0,false,Null,0.05448623679425841,1,100,69.7212,135.61727727110838,4.85542937504337,140.47270664615175,69.7212,
362,0,40.614694,-122.446138,CA,TRINITY LAKE,0,66.899,0,true,Null,3.029026246172192E-4,1,100,426.5808,7052.691326328509,173.8926916129263,7226.584017941435,426.5807999999998,
412,0,31.0189359,-97.5867636,TX,Stillhouse Hollow Lake,0,66.346043927,0,true,Null,0.9124018303357353,0,100,7827,7465.29119821494,7338.497895036645,14803.789093251584,7827,
479,0,32.8007081,-94.6097052,TX,Lake O' the Pines,0,436.46251128,0,true,Null,1.0E-7,1,100,4054,39723.890222430295,2810.3559189044477,42534.24614133474,4054.000000000002,
175,0,42.21,-122.377,OR,HOWARD PRAIRIE LAKE,0,7.973,0,false,Null,2.810693864511039E-4,1,100,1510.23685,1409.693314106635,17.235652404799513,1426.9289665114345,1510.2368500000007,
533,0,31.8668,-97.3692,TX,Whitney Lake,0,26.6650033516,0,true,Null,3.1622776601683794E-4,1,100,8828,4169.169353198216,721.2827402460642,4890.452093444281,8828,
105,0,38.9198,-105.0239,CO,CRYSTAL CREEK RESERVOIR,0,0.447,0,false,Null,0.09375,1,100,141.53476,840.4749090098377,1.6709942338951824,842.1459032437328,141.5347600000002,
384,0,44.54376,-109.12405,WY,WEST NEWTON LAKE,0,0.116,0,false,Null,0.9848857801796104,1,100,140.7456,94.20183373191203,0.2992989338263515,94.50113266573838,140.74559999999994,
256,0,37.398051,-105.38626,CO,MOUNTAIN HOME RESERVOIR,0,8.599,0,false,Null,0.9613168052208387,1,100,35.5725333333,1014.0498980075162,40.27534935866724,1054.3252473661835,35.57253333330001,
359,0,39.9967,-107.231,CO,TRAPPERS LAKE,0,1.313,0,false,Null,0.34776069358108885,1,100,525.503333333,108.07029860754803,6.59878414233396,114.66908274988198,525.5033333329995,
74,0,42.885,-111.629,ID,BLACKFOOT RESERVOIR,0,68.159,0,true,Null,1,1,100,660.275933333,2078.468645559467,298.11079591886124,2376.579441478328,660.2759333330006,
260,0,37.522,-112.764,UT,NAVAJO LAKE,0,1.695,0,false,Null,0.5951358225480969,1,100,206.0142,103.01828111690689,60.70980348074774,163.72808459765463,206.01420000000013,
465,0,29.972367,-95.137995,TX,Lake Houston,0,53.3204965822,0,true,Null,1.0E-7,1,100,87556,14077.419389497545,1262.402347790728,15339.821737288274,87556.00000000015,
196,0,47.515,-116.556,ID,KILLARNEY LAKE,0,2.03,0,false,Null,1.3964240043768943E-4,1,100,798.73128,61.98061726560485,3.289414114052931,65.27003137965778,798.7312800000012,
10,0,38.44,-109.0446,CO,BUCKEYE RESERVOIR,0,0.442,0,false,Null,0.8587490902469707,1,100,1189.4958,15.989863763925637,5.984655141076473,21.97451890500211,1189.4957999999995,
381,0,39.4,-99.426,KS,WEBSTER RESERVOIR,0,3.838,0,false,Null,0.9486832980505138,1,100,151.0988,202.57889108079246,11.136618407664637,213.7155094884571,151.09879999999984,
529,0,31.5526,-97.2248,TX,Waco Lake,0,1.1123199396,0,false,Null,1.0E-7,1,100,6340,153.12961369002483,37.8900086715026,191.0196223615274,6340.000000000006,
321,0,37.1225,-113.3794,UT,SAND HOLLOW RESERVOIR,0,83.41,0,true,Null,0.987420882906575,1,100,744.453,4330.53620775047,4416.303179718097,8746.839387468568,744.4529999999996,
171,0,38.0575,-103.6158,CO,HOLBROOKE LAKE,0,2.224,0,false,Null,0.9881680019106063,1,100,544.3756,136.96021618623146,7.152087323129493,144.11230350936097,544.3756000000001,
426,0,32.9406328,-94.7227879,TX,Ellison Creek Reservoir,0,28.7947443638,0,true,Null,4.4721359549995816E-5,1,100,929,3502.852166441176,189.45612154324488,3692.308287984421,928.9999999999991,
275,0,38.205,-111.987,UT,OTTER CREEK RESERVOIR,0,10.78,0,true,Null,1,1,100,21.1227,585.2072750610291,308.81521397643814,894.0224890374673,21.12269999999999,
447,0,33.0666576,-95.050621,TX,Lake Bob Sandlin,0,43.33175345,0,true,Null,1.0E-7,1,100,6909,4543.531248298183,336.51968314951847,4880.050931447701,6909.000000000002,
403,0,30.2505,-97.7082,TX,Lady Bird Lake (formerly Town Lake),0,172.213722614,0,true,Null,3.1622776601683794E-4,0,100,24123,38255.0246204429,45548.4654677146,83803.4900881575,24122.999999999964,
194,0,40.613,-122.446,CA,KESWICK RESERVOIR,0,0.371,0,false,Null,0.3831611932333439,1,100,1749.95626667,451.7329065918042,0.9645674979438081,452.69747408974797,1749.95626667,
405,0,30.6667,-97.7233,TX,Lake Georgetown,0,114.240186872,0,true,Null,3.1622776601683794E-4,0,100,11703,13957.893626762778,11302.69804811782,25260.591674880598,11703.000000000002,
400,0,33.21667,-97.8667,TX,Bridgeport Reservoir,0,14.8575203982,0,true,Null,1.0E-7,0,100,3650,2176.185033277795,567.0316627637691,2743.216696041564,3650.000000000003,
11,0,42.937,-115.963,ID,C.J. STRIKE RESERVOIR,0,25.427,0,true,Null,0.8855167982596377,1,100,406.049366667,738.4287187778007,104.59408708142473,843.0228058592254,406.0493666670007,
299,0,39.87505,-119.49082,NV,PYRAMID LAKE,0,439.936,0,true,Null,0.7071067811865476,1,100,12261.3382,22325.682541172362,2263.878636541924,24589.561177714288,12261.338199999997,
251,0,37.9667,-108.3347,CO,MIRAMONTE RESERVOIR,0,1.687,0,false,Null,0.9768582292226441,1,100,73.6428666667,100.01408746316964,18.13864507170544,118.15273253487508,73.64286666670003,
457,0,33.0612,-95.1795,TX,Lake Cypress Springs,0,2.6573301504,0,false,Null,1.0E-7,1,100,662,424.0616035791445,22.522551328531883,446.5841549076764,662.0000000000001,
